Date,IBOV,BPAC11,CCRO3,CYRE3,CSNA3,ITUB4,LREN3,LCAM3,PRIO3,VALE3,VVAR3
2005-08-11,26633.0,,1.929580807685852,1.8771733045578003,4.241629123687744,4.921244144439697,1.1366338729858398,,,12.0188570022583,1.8322116136550903
2005-08-12,26951.0,,1.9299378395080566,1.9768457412719727,4.287548065185547,4.8694000244140625,1.1366338729858398,,,12.087969779968262,1.8322116136550903
2005-08-15,27375.0,,1.9728256464004517,,4.3217620849609375,5.0268168449401855,1.1850011348724365,,,12.168848991394043,1.8322116136550903
2005-08-16,27080.0,,1.9653202295303345,1.9934581518173218,4.294750690460205,4.97434663772583,1.1850011348724365,,,11.874739646911621,1.8322116136550903
2005-08-17,27416.0,,1.9478076696395874,2.0682129859924316,4.389289379119873,4.980643272399902,1.2527153491973877,,,11.823270797729492,1.8322116136550903
2005-08-18,26900.0,,1.9120676517486572,2.0034258365631104,4.2551350593566895,4.911378383636475,1.2333687543869019,,,11.69091796875,1.8322116136550903
2005-08-19,26644.0,,1.8666784763336182,2.066551685333252,4.186707019805908,4.780727386474609,1.1850011348724365,,,11.93944263458252,1.8322116136550903
2005-08-22,27261.0,,1.8834763765335083,2.0599074363708496,4.222720623016357,4.892486572265625,1.1850011348724365,,,12.189437866210938,1.8322116136550903
2005-08-23,26769.0,,1.8641771078109741,2.0599074363708496,4.123681545257568,4.906133651733398,1.1850011348724365,,,11.986502647399902,1.8322116136550903
2005-08-24,26712.0,,1.8906240463256836,2.0599074363708496,3.9796218872070312,4.9932355880737305,1.1850011348724365,,,11.69091796875,1.8322116136550903
2005-08-25,27402.0,,1.9117110967636108,2.076519250869751,4.132684707641602,5.067747116088867,1.2575525045394897,,,11.911503791809082,1.8322116136550903
2005-08-26,27095.0,,1.915284514427185,,4.065156936645508,4.97434663772583,1.2089428901672363,,,11.837973594665527,1.8322116136550903
2005-08-29,27385.0,,1.9442338943481445,,4.047149181365967,5.058303356170654,1.2309507131576538,,,11.9262056350708,1.8322116136550903
2005-08-30,27604.0,,1.9835474491119385,2.076519250869751,4.105673313140869,5.079291343688965,1.2333687543869019,,,11.911503791809082,1.8322116136550903
2005-08-31,28045.0,,2.0085647106170654,2.076519250869751,4.171400547027588,5.173738479614258,1.2091851234436035,,,11.9262056350708,1.8322116136550903
2005-09-01,27962.0,,2.0085647106170654,2.1595799922943115,4.186707019805908,5.206270217895508,1.2067664861679077,,,12.102672576904297,1.8322116136550903
2005-09-02,28319.0,,2.001417636871338,2.3257014751434326,4.267740249633789,5.267560005187988,1.2067664861679077,,,12.31590461730957,1.8322116136550903
2005-09-05,28522.0,,2.0796868801116943,2.3257014751434326,4.365879058837891,5.315939426422119,1.2067664861679077,,,12.573250770568848,1.8322116136550903
2005-09-06,28855.0,,2.1193580627441406,2.3589255809783936,4.3667802810668945,5.525406837463379,1.2091851234436035,,,12.462960243225098,1.8322116136550903
2005-09-08,28828.0,,2.108635902404785,2.375537633895874,4.41179895401001,5.457088947296143,1.2091851234436035,,,12.3967866897583,1.8322116136550903
2005-09-09,29308.0,,2.1443755626678467,2.334007501602173,4.447813510894775,5.520054817199707,1.2091851234436035,,,12.639427185058594,1.8322116136550903
2005-09-12,29086.0,,2.113996982574463,2.3257014751434326,4.401895046234131,5.4864726066589355,1.2091851234436035,,,12.646782875061035,1.8322116136550903
2005-09-13,28873.0,,2.0818309783935547,2.408762216567993,4.3298659324646,5.2996721267700195,1.2091851234436035,,,12.499725341796875,1.8322116136550903
2005-09-14,29050.0,,2.090766191482544,2.4918227195739746,4.357776165008545,5.236709117889404,1.2091851234436035,,,12.602664947509766,1.8322116136550903
2005-09-15,29366.0,,2.145090341567993,2.4918227195739746,4.456817626953125,5.25349760055542,1.2091851234436035,,,12.926187515258789,1.8322116136550903
2005-09-16,29816.0,,2.1047043800354004,2.5748841762542725,4.691812515258789,5.307541370391846,1.3301031589508057,,,13.455585479736328,1.8322116136550903
2005-09-19,30076.0,,2.065748929977417,2.8074538707733154,4.708919525146484,5.498542308807373,1.3301031589508057,,,13.367353439331055,1.8322116136550903
2005-09-20,30059.0,,2.065748929977417,2.824065923690796,4.663901329040527,5.5829176902771,1.305677890777588,,,13.285002708435059,1.8322116136550903
2005-09-21,30837.0,,1.9856916666030884,3.0815539360046387,4.75033712387085,5.671175003051758,1.3047107458114624,,,13.999693870544434,1.8322116136550903
2005-09-22,30678.0,,1.9306528568267822,2.9403514862060547,4.683709621429443,5.625000953674316,1.3059192895889282,,,13.999693870544434,1.8322116136550903
2005-09-23,31294.0,,1.9656774997711182,2.990187406539917,4.789952278137207,5.625000953674316,1.3180114030838013,,,14.345273971557617,1.8322116136550903
2005-09-26,31141.0,,2.0228614807128906,3.0067996978759766,4.637790679931641,5.601912498474121,1.2817362546920776,,,14.507035255432129,1.8322116136550903
2005-09-27,30875.0,,2.083618402481079,3.0067996978759766,4.590071678161621,5.467582702636719,1.2841545343399048,,,14.454095840454102,1.8322116136550903
2005-09-28,31317.0,,2.1354403495788574,3.1064727306365967,4.6828083992004395,5.487522125244141,1.2817362546920776,,,14.512917518615723,1.8322116136550903
2005-09-29,31209.0,,2.2247891426086426,3.1396965980529785,4.6476945877075195,5.499068260192871,1.3059192895889282,,,14.529094696044922,1.8322116136550903
2005-09-30,31584.0,,2.267677068710327,3.056636095046997,4.661200523376465,5.5882673263549805,1.3301031589508057,,,14.558501243591309,1.8322116136550903
2005-10-03,31856.0,,2.2919797897338867,3.074909210205078,4.636890888214111,5.740437030792236,1.4268386363983154,,,14.393798828125,1.8322116136550903
2005-10-04,31284.0,,2.286618947982788,3.1396965980529785,4.438808441162109,5.729945659637451,1.402655005455017,,,14.168807029724121,1.8322116136550903
2005-10-05,30164.0,,2.233724594116211,3.114778757095337,4.168700218200684,5.551537990570068,1.377503752708435,,,13.442352294921875,1.8322116136550903
